"road","lrp1","lrp2","name","gap"
"R140","R140_LRP038","R140_LRP039","R140_LRP038-R140_LRP039","ROAD"
"R140","R140_LRP039","R140_LRP039a","R140_LRP039-R140_LRP039a","ROAD"
"R140","R140_LRP039a","R140_LRP040","R140_LRP039a-R140_LRP040","ROAD"
"R140","R140_LRP040","R140_LRP040a","R140_LRP040-R140_LRP040a","ROAD"
"R140","R140_LRP040a","R140_LRP040b","R140_LRP040a-R140_LRP040b","ROAD"
"R140","R140_LRP040b","R140_LRP040c","R140_LRP040b-R140_LRP040c","ROAD"
"R140","R140_LRP040c","R140_LRP041","R140_LRP040c-R140_LRP041","ROAD"
"R140","R140_LRP041","R140_LRP042","R140_LRP041-R140_LRP042","ROAD"
"R140","R140_LRP042","R140_LRP042a","R140_LRP042-R140_LRP042a","ROAD"
"R140","R140_LRP042a","R140_LRP043","R140_LRP042a-R140_LRP043","ROAD"
"R140","R140_LRP043","R140_LRP043a","R140_LRP043-R140_LRP043a","ROAD"
"R140","R140_LRP043a","R140_LRP043b","R140_LRP043a-R140_LRP043b","ROAD"
"R140","R140_LRP043b","R140_LRP043c","R140_LRP043b-R140_LRP043c","BRIDGE"
"R140","R140_LRP043c","R140_LRP044","R140_LRP043c-R140_LRP044","ROAD"
"R140","R140_LRP044","R140_LRP044a","R140_LRP044-R140_LRP044a","ROAD"
"R140","R140_LRP044a","R140_LRP045","R140_LRP044a-R140_LRP045","ROAD"
"R140","R140_LRP045","R140_LRP045a","R140_LRP045-R140_LRP045a","ROAD"
"R140","R140_LRP045a","R140_LRP046","R140_LRP045a-R140_LRP046","ROAD"
"R140","R140_LRP046","R140_LRP046a","R140_LRP046-R140_LRP046a","ROAD"
"R140","R140_LRP046a","R140_LRP046b","R140_LRP046a-R140_LRP046b","BRIDGE"
"R140","R140_LRP046b","R140_LRP047","R140_LRP046b-R140_LRP047","ROAD"
"R140","R140_LRP047","R140_LRP047a","R140_LRP047-R140_LRP047a","ROAD"
"R140","R140_LRP047a","R140_LRP047b","R140_LRP047a-R140_LRP047b","ROAD"
"R140","R140_LRP047b","R140_LRP048","R140_LRP047b-R140_LRP048","ROAD"
"R140","R140_LRP048","R140_LRP048a","R140_LRP048-R140_LRP048a","ROAD"
"R140","R140_LRP048a","R140_LRP048b","R140_LRP048a-R140_LRP048b","BRIDGE"
"R140","R140_LRP048b","R140_LRP049","R140_LRP048b-R140_LRP049","ROAD"
"R140","R140_LRP049","R140_LRP049a","R140_LRP049-R140_LRP049a","ROAD"
"R140","R140_LRP049a","R140_LRP050","R140_LRP049a-R140_LRP050","ROAD"
"R140","R140_LRP050","R140_LRP050a","R140_LRP050-R140_LRP050a","ROAD"
"R140","R140_LRP050a","R140_LRP050b","R140_LRP050a-R140_LRP050b","ROAD"
"R140","R140_LRP050b","R140_LRP051","R140_LRP050b-R140_LRP051","ROAD"
"R140","R140_LRP051","R140_LRP051a","R140_LRP051-R140_LRP051a","ROAD"
"R140","R140_LRP051a","R140_LRP051b","R140_LRP051a-R140_LRP051b","ROAD"
"R140","R140_LRP051b","R140_LRP052","R140_LRP051b-R140_LRP052","ROAD"
"R140","R140_LRP052","R140_LRP052a","R140_LRP052-R140_LRP052a","ROAD"
"R140","R140_LRP052a","R140_LRP052b","R140_LRP052a-R140_LRP052b","ROAD"
"R140","R140_LRP052b","R140_LRP052c","R140_LRP052b-R140_LRP052c","ROAD"
"R140","R140_LRP052c","R140_LRP053","R140_LRP052c-R140_LRP053","ROAD"
"R140","R140_LRP053","R140_LRP053a","R140_LRP053-R140_LRP053a","ROAD"
"R140","R140_LRP053a","R140_LRP054","R140_LRP053a-R140_LRP054","ROAD"
"R140","R140_LRP054","R140_LRP054a","R140_LRP054-R140_LRP054a","ROAD"
"R140","R140_LRP054a","R140_LRP055","R140_LRP054a-R140_LRP055","ROAD"
"R140","R140_LRP055","R140_LRP055a","R140_LRP055-R140_LRP055a","ROAD"
"R140","R140_LRP055a","R140_LRP056","R140_LRP055a-R140_LRP056","ROAD"
"R140","R140_LRP056","R140_LRP056a","R140_LRP056-R140_LRP056a","ROAD"
"R140","R140_LRP056a","R140_LRP056b","R140_LRP056a-R140_LRP056b","BRIDGE"
"R140","R140_LRP056b","R140_LRP057","R140_LRP056b-R140_LRP057","ROAD"
"R140","R140_LRP057","R140_LRP057a","R140_LRP057-R140_LRP057a","ROAD"
"R140","R140_LRP057a","R140_LRP057b","R140_LRP057a-R140_LRP057b","ROAD"
"R140","R140_LRP057b","R140_LRP058","R140_LRP057b-R140_LRP058","ROAD"
"R140","R140_LRP058","R140_LRP059","R140_LRP058-R140_LRP059","ROAD"
"R140","R140_LRP059","R140_LRP059a","R140_LRP059-R140_LRP059a","ROAD"
"R140","R140_LRP059a","R140_LRP059b","R140_LRP059a-R140_LRP059b","ROAD"
"R140","R140_LRP059b","R140_LRP060","R140_LRP059b-R140_LRP060","ROAD"
"R140","R140_LRP060","R140_LRP061","R140_LRP060-R140_LRP061","ROAD"
"R140","R140_LRP061","R140_LRP061a","R140_LRP061-R140_LRP061a","ROAD"
"R140","R140_LRP061a","R140_LRP062","R140_LRP061a-R140_LRP062","ROAD"
"R140","R140_LRP062","R140_LRP062a","R140_LRP062-R140_LRP062a","ROAD"
"R140","R140_LRP062a","R140_LRP063","R140_LRP062a-R140_LRP063","ROAD"
"R140","R140_LRP063","R140_LRP063a","R140_LRP063-R140_LRP063a","ROAD"
"R140","R140_LRP063a","R140_LRP063b","R140_LRP063a-R140_LRP063b","ROAD"
"R140","R140_LRP063b","R140_LRP064","R140_LRP063b-R140_LRP064","ROAD"
"R140","R140_LRP064","R140_LRP064a","R140_LRP064-R140_LRP064a","ROAD"
"R140","R140_LRP064a","R140_LRP065","R140_LRP064a-R140_LRP065","ROAD"
"R140","R140_LRP065","R140_LRP065a","R140_LRP065-R140_LRP065a","ROAD"
"R140","R140_LRP065a","R140_LRP066","R140_LRP065a-R140_LRP066","ROAD"
"R140","R140_LRP066","R140_LRP066a","R140_LRP066-R140_LRP066a","ROAD"
"R140","R140_LRP066a","R140_LRP066b","R140_LRP066a-R140_LRP066b","ROAD"
"R140","R140_LRP066b","R140_LRP067","R140_LRP066b-R140_LRP067","ROAD"
"R140","R140_LRP067","R140_LRP067a","R140_LRP067-R140_LRP067a","ROAD"
"R140","R140_LRP067a","R140_LRP067b","R140_LRP067a-R140_LRP067b","BRIDGE"
"R140","R140_LRP067b","R140_LRP068","R140_LRP067b-R140_LRP068","ROAD"
"R140","R140_LRP068","R140_LRP069","R140_LRP068-R140_LRP069","ROAD"
"R140","R140_LRP069","R140_LRP069a","R140_LRP069-R140_LRP069a","ROAD"
"R140","R140_LRP069a","R140_LRP070","R140_LRP069a-R140_LRP070","ROAD"
"R140","R140_LRP070","R140_LRP070a","R140_LRP070-R140_LRP070a","ROAD"
"R140","R140_LRP070a","R140_LRP070b","R140_LRP070a-R140_LRP070b","ROAD"
"R140","R140_LRP070b","R140_LRP070c","R140_LRP070b-R140_LRP070c","ROAD"
"R140","R140_LRP070c","R140_LRP070d","R140_LRP070c-R140_LRP070d","BRIDGE"
"R140","R140_LRP070d","R140_LRP070e","R140_LRP070d-R140_LRP070e","ROAD"
"R140","R140_LRP070e","R140_LRP071","R140_LRP070e-R140_LRP071","ROAD"
"R140","R140_LRP071","R140_LRP071a","R140_LRP071-R140_LRP071a","ROAD"
"R140","R140_LRP071a","R140_LRP072","R140_LRP071a-R140_LRP072","ROAD"
"R140","R140_LRP072","R140_LRP072a","R140_LRP072-R140_LRP072a","ROAD"
"R140","R140_LRP072a","R140_LRP073","R140_LRP072a-R140_LRP073","ROAD"
"R140","R140_LRP073","R140_LRP074","R140_LRP073-R140_LRP074","ROAD"
"R140","R140_LRP074","R140_LRP074a","R140_LRP074-R140_LRP074a","ROAD"
"R140","R140_LRP074a","R140_LRP074b","R140_LRP074a-R140_LRP074b","ROAD"
"R140","R140_LRP074b","R140_LRP075","R140_LRP074b-R140_LRP075","ROAD"
"R140","R140_LRP075","R140_LRP075a","R140_LRP075-R140_LRP075a","ROAD"
"R140","R140_LRP075a","R140_LRP076","R140_LRP075a-R140_LRP076","ROAD"
"R140","R140_LRP076","R140_LRP077","R140_LRP076-R140_LRP077","ROAD"
"R140","R140_LRP077","R140_LRP077a","R140_LRP077-R140_LRP077a","ROAD"
"R140","R140_LRP077a","R140_LRP077b","R140_LRP077a-R140_LRP077b","ROAD"
"R140","R140_LRP077b","R140_LRP078","R140_LRP077b-R140_LRP078","ROAD"
"R140","R140_LRP078","R140_LRP078a","R140_LRP078-R140_LRP078a","ROAD"
"R140","R140_LRP078a","R140_LRP078b","R140_LRP078a-R140_LRP078b","ROAD"
"R140","R140_LRP078b","R140_LRP079","R140_LRP078b-R140_LRP079","ROAD"
"R140","R140_LRP079","R140_LRP079a","R140_LRP079-R140_LRP079a","ROAD"
"R140","R140_LRP079a","R140_LRP080","R140_LRP079a-R140_LRP080","ROAD"
"R140","R140_LRP080","R140_LRP080a","R140_LRP080-R140_LRP080a","ROAD"
"R140","R140_LRP080a","R140_LRP080b","R140_LRP080a-R140_LRP080b","BRIDGE"
"R140","R140_LRP080b","R140_LRP081","R140_LRP080b-R140_LRP081","ROAD"
"R140","R140_LRP081","R140_LRP082","R140_LRP081-R140_LRP082","ROAD"
"R140","R140_LRP082","R140_LRP083","R140_LRP082-R140_LRP083","ROAD"
"R140","R140_LRP083","R140_LRP083a","R140_LRP083-R140_LRP083a","ROAD"
"R140","R140_LRP083a","R140_LRP084","R140_LRP083a-R140_LRP084","ROAD"
"R140","R140_LRP084","R140_LRP084a","R140_LRP084-R140_LRP084a","ROAD"
"R140","R140_LRP084a","R140_LRP084b","R140_LRP084a-R140_LRP084b","ROAD"
"R140","R140_LRP084b","R140_LRP085","R140_LRP084b-R140_LRP085","ROAD"
"R140","R140_LRP085","R140_LRP085a","R140_LRP085-R140_LRP085a","ROAD"
"R140","R140_LRP085a","R140_LRP085b","R140_LRP085a-R140_LRP085b","ROAD"
"R140","R140_LRP085b","R140_LRP086","R140_LRP085b-R140_LRP086","ROAD"
"R140","R140_LRP086","R140_LRP086a","R140_LRP086-R140_LRP086a","ROAD"
"R140","R140_LRP086a","R140_LRP087","R140_LRP086a-R140_LRP087","ROAD"
"R140","R140_LRP087","R140_LRP087a","R140_LRP087-R140_LRP087a","ROAD"
"R140","R140_LRP087a","R140_LRP088","R140_LRP087a-R140_LRP088","ROAD"
"R140","R140_LRP088","R140_LRP088a","R140_LRP088-R140_LRP088a","ROAD"
"R140","R140_LRP088a","R140_LRP089","R140_LRP088a-R140_LRP089","ROAD"
"R140","R140_LRP089","R140_LRP089a","R140_LRP089-R140_LRP089a","ROAD"
"R140","R140_LRP089a","R140_LRP089b","R140_LRP089a-R140_LRP089b","BRIDGE"
"R140","R140_LRP089b","R140_LRP090","R140_LRP089b-R140_LRP090","ROAD"
"R140","R140_LRP090","R140_LRP091","R140_LRP090-R140_LRP091","ROAD"
"R140","R140_LRP091","R140_LRP091a","R140_LRP091-R140_LRP091a","ROAD"
"R140","R140_LRP091a","R140_LRP091b","R140_LRP091a-R140_LRP091b","BRIDGE"
"R140","R140_LRP091b","R140_LRP092","R140_LRP091b-R140_LRP092","ROAD"
"R140","R140_LRP092","R140_LRP092a","R140_LRP092-R140_LRP092a","ROAD"
"R140","R140_LRP092a","R140_LRP092b","R140_LRP092a-R140_LRP092b","BRIDGE"
"R140","R140_LRP092b","R140_LRP093","R140_LRP092b-R140_LRP093","ROAD"
"R140","R140_LRP093","R140_LRP093a","R140_LRP093-R140_LRP093a","ROAD"
"R140","R140_LRP093a","R140_LRP094","R140_LRP093a-R140_LRP094","ROAD"
"R140","R140_LRP094","R140_LRP095","R140_LRP094-R140_LRP095","ROAD"
"R140","R140_LRP095","R140_LRP095a","R140_LRP095-R140_LRP095a","ROAD"
"R140","R140_LRP095a","R140_LRP095b","R140_LRP095a-R140_LRP095b","BRIDGE"
"R140","R140_LRP095b","R140_LRP096","R140_LRP095b-R140_LRP096","ROAD"
"R140","R140_LRP096","R140_LRP096a","R140_LRP096-R140_LRP096a","ROAD"
"R140","R140_LRP096a","R140_LRP097","R140_LRP096a-R140_LRP097","ROAD"
"R140","R140_LRP097","R140_LRP098","R140_LRP097-R140_LRP098","ROAD"
"R140","R140_LRP098","R140_LRP099","R140_LRP098-R140_LRP099","ROAD"
"R140","R140_LRP099","R140_LRP099a","R140_LRP099-R140_LRP099a","ROAD"
"R140","R140_LRP099a","R140_LRP100","R140_LRP099a-R140_LRP100","ROAD"
"R140","R140_LRP100","R140_LRP100a","R140_LRP100-R140_LRP100a","ROAD"
"R140","R140_LRP100a","R140_LRP101","R140_LRP100a-R140_LRP101","ROAD"
"R140","R140_LRP101","R140_LRP101a","R140_LRP101-R140_LRP101a","ROAD"
"R140","R140_LRP101a","R140_LRP102","R140_LRP101a-R140_LRP102","ROAD"
"R140","R140_LRP102","R140_LRP103","R140_LRP102-R140_LRP103","ROAD"
"R140","R140_LRP103","R140_LRP104","R140_LRP103-R140_LRP104","ROAD"
"R140","R140_LRP104","R140_LRP105","R140_LRP104-R140_LRP105","ROAD"
"R140","R140_LRP105","R140_LRP105a","R140_LRP105-R140_LRP105a","ROAD"
"R140","R140_LRP105a","R140_LRP106","R140_LRP105a-R140_LRP106","ROAD"
"R140","R140_LRP106","R140_LRP106a","R140_LRP106-R140_LRP106a","ROAD"
"R140","R140_LRP106a","R140_LRP106b","R140_LRP106a-R140_LRP106b","BRIDGE"
"R140","R140_LRP106b","R140_LRP107","R140_LRP106b-R140_LRP107","ROAD"
"R140","R140_LRP107","R140_LRP107a","R140_LRP107-R140_LRP107a","ROAD"
"R140","R140_LRP107a","R140_LRP107b","R140_LRP107a-R140_LRP107b","ROAD"
"R140","R140_LRP107b","R140_LRP107c","R140_LRP107b-R140_LRP107c","ROAD"
"R140","R140_LRP107c","R140_LRP108","R140_LRP107c-R140_LRP108","ROAD"
"R140","R140_LRP108","R140_LRP108a","R140_LRP108-R140_LRP108a","ROAD"
"R140","R140_LRP108a","R140_LRP108b","R140_LRP108a-R140_LRP108b","ROAD"
"R140","R140_LRP108b","R140_LRP108c","R140_LRP108b-R140_LRP108c","BRIDGE"
"R140","R140_LRP108c","R140_LRP109","R140_LRP108c-R140_LRP109","ROAD"
"R140","R140_LRP109","R140_LRP109a","R140_LRP109-R140_LRP109a","ROAD"
"R140","R140_LRP109a","R140_LRP109b","R140_LRP109a-R140_LRP109b","ROAD"
"R140","R140_LRP109b","R140_LRP110","R140_LRP109b-R140_LRP110","ROAD"
"R140","R140_LRP110","R140_LRP110a","R140_LRP110-R140_LRP110a","ROAD"
"R140","R140_LRP110a","R140_LRP110b","R140_LRP110a-R140_LRP110b","ROAD"
"R140","R140_LRP110b","R140_LRP110c","R140_LRP110b-R140_LRP110c","BRIDGE"
"R140","R140_LRP110c","R140_LRP110d","R140_LRP110c-R140_LRP110d","ROAD"
"R140","R140_LRP110d","R140_LRP110e","R140_LRP110d-R140_LRP110e","ROAD"
"R140","R140_LRP110e","R140_LRP111","R140_LRP110e-R140_LRP111","ROAD"
"R140","R140_LRP111","R140_LRP112","R140_LRP111-R140_LRP112","ROAD"
"R140","R140_LRP112","R140_LRP112a","R140_LRP112-R140_LRP112a","ROAD"
"R140","R140_LRP112a","R140_LRP113","R140_LRP112a-R140_LRP113","ROAD"
"R140","R140_LRP113","R140_LRP113a","R140_LRP113-R140_LRP113a","ROAD"
"R140","R140_LRP113a","R140_LRP113b","R140_LRP113a-R140_LRP113b","ROAD"
"R140","R140_LRP113b","R140_LRP114","R140_LRP113b-R140_LRP114","ROAD"
"R140","R140_LRP114","R140_LRP115","R140_LRP114-R140_LRP115","ROAD"
"R140","R140_LRP115","R140_LRP115a","R140_LRP115-R140_LRP115a","ROAD"
"R140","R140_LRP115a","R140_LRP116","R140_LRP115a-R140_LRP116","ROAD"
"R140","R140_LRP116","R140_LRP116a","R140_LRP116-R140_LRP116a","ROAD"
"R140","R140_LRP116a","R140_LRP117","R140_LRP116a-R140_LRP117","ROAD"
"R140","R140_LRP117","R140_LRP117a","R140_LRP117-R140_LRP117a","ROAD"
"R140","R140_LRP117a","R140_LRP117b","R140_LRP117a-R140_LRP117b","ROAD"
"R140","R140_LRP117b","R140_LRP117c","R140_LRP117b-R140_LRP117c","BRIDGE"
"R140","R140_LRP117c","R140_LRP118","R140_LRP117c-R140_LRP118","ROAD"
"R140","R140_LRP118","R140_LRP119","R140_LRP118-R140_LRP119","ROAD"
"R140","R140_LRP119","R140_LRP119a","R140_LRP119-R140_LRP119a","ROAD"
"R140","R140_LRP119a","R140_LRP119b","R140_LRP119a-R140_LRP119b","BRIDGE"
"R140","R140_LRP119b","R140_LRP120","R140_LRP119b-R140_LRP120","ROAD"
"R140","R140_LRP120","R140_LRP121","R140_LRP120-R140_LRP121","ROAD"
"R140","R140_LRP121","R140_LRP121a","R140_LRP121-R140_LRP121a","ROAD"
"R140","R140_LRP121a","R140_LRP122","R140_LRP121a-R140_LRP122","ROAD"
"R140","R140_LRP122","R140_LRP122a","R140_LRP122-R140_LRP122a","ROAD"
"R140","R140_LRP122a","R140_LRP123","R140_LRP122a-R140_LRP123","ROAD"
"R140","R140_LRP123","R140_LRP124","R140_LRP123-R140_LRP124","ROAD"
"R140","R140_LRP124","R140_LRP124a","R140_LRP124-R140_LRP124a","ROAD"
"R140","R140_LRP124a","R140_LRP124b","R140_LRP124a-R140_LRP124b","ROAD"
"R140","R140_LRP124b","R140_LRP125","R140_LRP124b-R140_LRP125","ROAD"
"R140","R140_LRP125","R140_LRP126","R140_LRP125-R140_LRP126","ROAD"
"R140","R140_LRP126","R140_LRP126a","R140_LRP126-R140_LRP126a","ROAD"
"R140","R140_LRP126a","R140_LRP126b","R140_LRP126a-R140_LRP126b","ROAD"
"R140","R140_LRP126b","R140_LRP126c","R140_LRP126b-R140_LRP126c","BRIDGE"
"R140","R140_LRP126c","R140_LRP127","R140_LRP126c-R140_LRP127","ROAD"
"R140","R140_LRP127","R140_LRP128","R140_LRP127-R140_LRP128","ROAD"
"R140","R140_LRP128","R140_LRP128a","R140_LRP128-R140_LRP128a","ROAD"
"R140","R140_LRP128a","R140_LRP129","R140_LRP128a-R140_LRP129","ROAD"
"R140","R140_LRP129","R140_LRP130","R140_LRP129-R140_LRP130","ROAD"
"R140","R140_LRP130","R140_LRP130a","R140_LRP130-R140_LRP130a","ROAD"
"R140","R140_LRP130a","R140_LRP130b","R140_LRP130a-R140_LRP130b","BRIDGE"
"R140","R140_LRP130b","R140_LRP131","R140_LRP130b-R140_LRP131","ROAD"
"R140","R140_LRP131","R140_LRP132","R140_LRP131-R140_LRP132","ROAD"
"R140","R140_LRP132","R140_LRP132a","R140_LRP132-R140_LRP132a","ROAD"
"R140","R140_LRP132a","R140_LRP132b","R140_LRP132a-R140_LRP132b","BRIDGE"
"R140","R140_LRP132b","R140_LRP133","R140_LRP132b-R140_LRP133","ROAD"
"R140","R140_LRP133","R140_LRP134","R140_LRP133-R140_LRP134","ROAD"
"R140","R140_LRP134","R140_LRP134a","R140_LRP134-R140_LRP134a","ROAD"
"R140","R140_LRP134a","R140_LRP135","R140_LRP134a-R140_LRP135","ROAD"
"R140","R140_LRP135","R140_LRP136","R140_LRP135-R140_LRP136","ROAD"
"R140","R140_LRP136","R140_LRP137","R140_LRP136-R140_LRP137","ROAD"
"R140","R140_LRP137","R140_LRP137a","R140_LRP137-R140_LRP137a","ROAD"
"R140","R140_LRP137a","R140_LRP138","R140_LRP137a-R140_LRP138","ROAD"
"R140","R140_LRP138","R140_LRPE","R140_LRP138-R140_LRPE","ROAD"
"R140","R140_LRPE","R142_LRP001","SPUR R140_LRPE-R142_LRP001","ROAD"
"R140","R140_LRP138","R140_LRPE","R140_LRP138-R140_LRPE","ROAD"
"R140","R140_LRPE","R142_LRPS","SPUR R140_LRPE-R142_LRPS","ROAD"
"R140","R140_LRP138","R140_LRPE","R140_LRP138-R140_LRPE","ROAD"
"R140","R140_LRPE","N104_LRP036b","SPUR R140_LRPE-N104_LRP036b","ROAD"
"R140","R140_LRP138","R140_LRPE","R140_LRP138-R140_LRPE","ROAD"
"R140","R140_LRPE","N104_LRP036a","SPUR R140_LRPE-N104_LRP036a","ROAD"
"R140","R140_LRP138","R140_LRPE","R140_LRP138-R140_LRPE","ROAD"
"R141","R141_LRPS","R141_LRPSa","R141_LRPS-R141_LRPSa","ROAD"
"R141","R141_LRPS","R141_LRPSa","R141_LRPS-R141_LRPSa","ROAD"
"R141","R141_LRPSa","R141_LRP001","R141_LRPSa-R141_LRP001","ROAD"
"R141","R141_LRP001","R141_LRP001a","R141_LRP001-R141_LRP001a","ROAD"
"R141","R141_LRP001a","R141_LRP001b","R141_LRP001a-R141_LRP001b","BRIDGE"
"R141","R141_LRP001b","R141_LRP001c","R141_LRP001b-R141_LRP001c","ROAD"
"R141","R141_LRP001c","R141_LRP001d","R141_LRP001c-R141_LRP001d","ROAD"
"R141","R141_LRP001d","R141_LRP002a","R141_LRP001d-R141_LRP002a","BRIDGE"
"R141","R141_LRP002a","R141_LRP002b","R141_LRP002a-R141_LRP002b","ROAD"
"R141","R141_LRP002b","R141_LRP003","R141_LRP002b-R141_LRP003","ROAD"
"R141","R141_LRP003","R141_LRP003a","R141_LRP003-R141_LRP003a","ROAD"
"R141","R141_LRP003a","R141_LRP004","R141_LRP003a-R141_LRP004","ROAD"
"R141","R141_LRP004","R141_LRP004a","R141_LRP004-R141_LRP004a","ROAD"
"R141","R141_LRP004a","R141_LRP005","R141_LRP004a-R141_LRP005","ROAD"
"R141","R141_LRP005","R141_LRP006","R141_LRP005-R141_LRP006","ROAD"
"R141","R141_LRP006","R141_LRP006a","R141_LRP006-R141_LRP006a","ROAD"
"R141","R141_LRP006a","R141_LRP007","R141_LRP006a-R141_LRP007","ROAD"
"R141","R141_LRP007","R141_LRP008","R141_LRP007-R141_LRP008","ROAD"
"R141","R141_LRP008","R141_LRP009","R141_LRP008-R141_LRP009","ROAD"
"R141","R141_LRP009","R141_LRP009a","R141_LRP009-R141_LRP009a","ROAD"
"R141","R141_LRP009a","R141_LRP010","R141_LRP009a-R141_LRP010","ROAD"
"R141","R141_LRP010","R141_LRP010a","R141_LRP010-R141_LRP010a","ROAD"
"R141","R141_LRP010a","R141_LRP010b","R141_LRP010a-R141_LRP010b","ROAD"
"R141","R141_LRP010b","R141_LRP010c","R141_LRP010b-R141_LRP010c","ROAD"
"R141","R141_LRP010c","R141_LRP011","R141_LRP010c-R141_LRP011","ROAD"
"R141","R141_LRP011","R141_LRP012","R141_LRP011-R141_LRP012","ROAD"
"R141","R141_LRP012","R141_LRP012a","R141_LRP012-R141_LRP012a","ROAD"
"R141","R141_LRP012a","R141_LRP012b","R141_LRP012a-R141_LRP012b","ROAD"
"R141","R141_LRP012b","R141_LRP012c","R141_LRP012b-R141_LRP012c","ROAD"
"R141","R141_LRP012c","R141_LRP012d","R141_LRP012c-R141_LRP012d","ROAD"
"R141","R141_LRP012d","R141_LRP012e","R141_LRP012d-R141_LRP012e","ROAD"
"R141","R141_LRP012e","R141_LRP013","R141_LRP012e-R141_LRP013","ROAD"
"R141","R141_LRP013","R141_LRP013a","R141_LRP013-R141_LRP013a","ROAD"
"R141","R141_LRP013a","R141_LRP013b","R141_LRP013a-R141_LRP013b","ROAD"
"R141","R141_LRP013b","R141_LRP013c","R141_LRP013b-R141_LRP013c","ROAD"
"R141","R141_LRP013c","R141_LRP014","R141_LRP013c-R141_LRP014","ROAD"
"R141","R141_LRP014","R141_LRP014a","R141_LRP014-R141_LRP014a","ROAD"
"R141","R141_LRP014a","R141_LRP014b","R141_LRP014a-R141_LRP014b","ROAD"
"R141","R141_LRP014b","R141_LRP014c","R141_LRP014b-R141_LRP014c","ROAD"
"R141","R141_LRP014c","R141_LRP014d","R141_LRP014c-R141_LRP014d","ROAD"
"R141","R141_LRP014d","R141_LRP015","R141_LRP014d-R141_LRP015","ROAD"
"R141","R141_LRP015","R141_LRP015a","R141_LRP015-R141_LRP015a","ROAD"
"R141","R141_LRP015a","R141_LRP015b","R141_LRP015a-R141_LRP015b","ROAD"
"R141","R141_LRP015b","R141_LRP016","R141_LRP015b-R141_LRP016","ROAD"
"R141","R141_LRP016","R141_LRP017","R141_LRP016-R141_LRP017","ROAD"
"R141","R141_LRP017","R141_LRP017a","R141_LRP017-R141_LRP017a","ROAD"
"R141","R141_LRP017a","R141_LRP018","R141_LRP017a-R141_LRP018","ROAD"
"R141","R141_LRP018","R141_LRP018a","R141_LRP018-R141_LRP018a","ROAD"
"R141","R141_LRP018a","R141_LRP019","R141_LRP018a-R141_LRP019","ROAD"
"R141","R141_LRP019","R141_LRP019a","R141_LRP019-R141_LRP019a","ROAD"
"R141","R141_LRP019a","R141_LRP020","R141_LRP019a-R141_LRP020","ROAD"
"R141","R141_LRP020","R141_LRP020a","R141_LRP020-R141_LRP020a","ROAD"
"R141","R141_LRP020a","R141_LRP021","R141_LRP020a-R141_LRP021","ROAD"
"R141","R141_LRP021","R141_LRP021a","R141_LRP021-R141_LRP021a","ROAD"
"R141","R141_LRP021a","R141_LRP022","R141_LRP021a-R141_LRP022","ROAD"
"R141","R141_LRP022","R141_LRP022a","R141_LRP022-R141_LRP022a","ROAD"
"R141","R141_LRP022a","R141_LRP023","R141_LRP022a-R141_LRP023","ROAD"
"R141","R141_LRP023","R141_LRP023a","R141_LRP023-R141_LRP023a","ROAD"
"R141","R141_LRP023a","R141_LRP024","R141_LRP023a-R141_LRP024","ROAD"
"R141","R141_LRP024","R141_LRP024a","R141_LRP024-R141_LRP024a","ROAD"
"R141","R141_LRP024a","R141_LRP025","R141_LRP024a-R141_LRP025","ROAD"
"R141","R141_LRP025","R141_LRP025a","R141_LRP025-R141_LRP025a","ROAD"
"R141","R141_LRP025a","R141_LRP026","R141_LRP025a-R141_LRP026","ROAD"
"R141","R141_LRP026","R141_LRP027","R141_LRP026-R141_LRP027","ROAD"
"R141","R141_LRP027","R141_LRP027a","R141_LRP027-R141_LRP027a","ROAD"
"R141","R141_LRP027a","R141_LRP028","R141_LRP027a-R141_LRP028","ROAD"
"R141","R141_LRP028","R141_LRP028a","R141_LRP028-R141_LRP028a","ROAD"
"R141","R141_LRP028a","R141_LRP029","R141_LRP028a-R141_LRP029","ROAD"
"R141","R141_LRP029","R141_LRP030","R141_LRP029-R141_LRP030","ROAD"
"R141","R141_LRP030","R141_LRP030a","R141_LRP030-R141_LRP030a","ROAD"
"R141","R141_LRP030a","R141_LRP030b","R141_LRP030a-R141_LRP030b","ROAD"
"R141","R141_LRP030b","R141_LRP031","R141_LRP030b-R141_LRP031","ROAD"
"R141","R141_LRP031","R141_LRP031a","R141_LRP031-R141_LRP031a","ROAD"
"R141","R141_LRP031a","R141_LRP031b","R141_LRP031a-R141_LRP031b","ROAD"
"R141","R141_LRP031b","R141_LRP032","R141_LRP031b-R141_LRP032","ROAD"
"R141","R141_LRP032","R141_LRP033","R141_LRP032-R141_LRP033","ROAD"
"R141","R141_LRP033","R141_LRP033a","R141_LRP033-R141_LRP033a","ROAD"
"R141","R141_LRP033a","R141_LRP034","R141_LRP033a-R141_LRP034","ROAD"
"R141","R141_LRP034","R141_LRP034a","R141_LRP034-R141_LRP034a","ROAD"
"R141","R141_LRP034a","R141_LRP035","R141_LRP034a-R141_LRP035","ROAD"
"R141","R141_LRP035","R141_LRP035a","R141_LRP035-R141_LRP035a","ROAD"
"R141","R141_LRP035a","R141_LRP036","R141_LRP035a-R141_LRP036","ROAD"
"R141","R141_LRP036","R141_LRP036a","R141_LRP036-R141_LRP036a","ROAD"
"R141","R141_LRP036a","R141_LRP037","R141_LRP036a-R141_LRP037","ROAD"
