,BD.BA.BS,BD.BA.BL,BD.BA.BG,BD.BA.JK,BD.BA.PT,BD.BA.PR,BD.CG.BD,BD.CG.BB,BD.CG.CP,BD.CG.CT,BD.CG.CM,BD.CG.CB,BD.CG.FN,BD.CG.KG,BD.CG.LK,BD.CG.NO,BD.CG.PC,BD.DA.DH,BD.DA.FR,BD.DA.GZ,BD.DA.GG,BD.DA.JM,BD.DA.KS,BD.DA.MD,BD.DA.MK,BD.DA.MU,BD.DA.NY,BD.DA.NS,BD.DA.MM,BD.DA.NK,BD.DA.RB,BD.DA.SA,BD.DA.SP,BD.DA.TA,BD.KH.BH,BD.KH.CD,BD.KH.JS,BD.KH.JN,BD.KH.KL,BD.KH.KU,BD.KH.MG,BD.KH.ME,BD.KH.NR,BD.KH.ST,BD.RS.BO,BD.RS.JP,BD.RS.NA,BD.RS.NT,BD.RS.NW,BD.RS.PB,BD.RS.RS,BD.RS.SR,BD.RP.DJ,BD.RP.GB,BD.RP.KR,BD.RP.LL,BD.RP.NP,BD.RP.PN,BD.RP.RP,BD.RP.TH,BD.SY.HA,BD.SY.MB,BD.SY.SN,BD.SY.SL
BD.BA.BS,0.0,45.293578108,25.2177884351,9.42348858236,39.6715619485,27.6760826485,21.8561347215,235.651491053,92.3576442041,386.164066459,291.717485645,123.051914321,67.6136800191,37.3670236029,44.0407020049,104.178723046,35.9671494171,964.915166197,107.698257587,346.353630764,35.5213023153,273.519026551,296.196508177,33.1946054964,116.669181965,76.9954546425,215.324154222,199.627868151,596.235936728,246.563607791,82.2111394119,33.79621148,1609.23591558,406.748367709,45.421261292,89.3512953053,154.481030625,127.802849644,89.3782394873,176.417459699,58.3999310533,56.1710672889,32.1031286809,92.5211397635,395.664612936,104.064061842,283.781114727,180.24948111,166.572178234,245.138445651,265.543019241,345.083932626,328.176357373,278.037565552,233.92405845,137.627504656,198.880282975,103.403401357,325.883105027,145.232579957,194.980630012,172.372318124,253.596640594,324.800087739
BD.BA.BL,19.4781238238,0.0,5.34628963424,4.73471744894,5.33267237293,9.16864627125,4.21417941427,75.0217224424,36.9674305265,71.5080308637,95.541560338,22.6849848084,15.8625337995,8.81627134795,13.7530594454,18.8681168943,7.83881754662,381.069140167,47.6213685987,122.028446142,19.5770107536,87.1591314456,93.7156934464,20.0135114293,45.5773749088,33.6702515466,81.8710283702,67.937683798,191.915841935,75.8090861947,31.680963608,18.8975223697,505.374125176,140.303348464,15.2600213958,30.7445282225,57.1580417899,46.1649036407,29.9536333019,60.9955545416,23.1109473939,18.8156922344,13.9624528275,28.8640945589,127.556515488,32.6008435356,89.1674319356,59.9561149566,51.7237566729,86.919766825,85.2861861305,117.655340028,99.1466592157,86.3037247298,70.3464929172,40.8945936805,59.1179216401,30.3504605951,98.8510171704,42.9540606012,57.5608269633,48.100621007,74.5249358634,90.6656398056
BD.BA.BG,13.1112600173,6.46367370236,0.0,2.13275399536,2.36388038643,2.2228491021,3.1523798716,52.1346137102,28.5549159576,63.5928058952,73.7327029973,16.5422950825,14.4092771556,7.0564780849,13.6787883874,22.4711003454,6.19857004828,236.141325793,26.2729921074,77.1499922473,10.1116998819,51.2216506983,61.3860190964,11.9825525302,26.6065609161,22.0912329222,54.4862947974,45.3160022999,118.245806205,47.7916837614,17.1367064607,12.7796459261,301.398544425,83.2638368519,4.29290322823,15.3473994247,26.004716967,22.8631965515,10.1169958934,31.9759545734,11.7244331369,9.56710779296,6.65636568257,10.5913590661,72.4549458521,18.3544128816,49.1202122332,32.7554362831,27.7643111613,47.5844024769,45.7859376007,67.0445620326,55.868027429,49.8403019623,41.1066131773,23.5401233104,33.6928658064,17.1876891049,56.6494540847,24.0712269516,38.8588686946,32.5582704231,48.020070499,59.5157620581
BD.BA.JK,5.97362551052,6.97926774435,2.60033687778,0.0,4.55879515583,2.34188880013,3.68626569059,47.3403695632,22.411763693,68.7887747006,63.3332411749,20.2103187713,13.5368118481,7.05639191772,10.7001734286,20.7715283941,6.52407993561,198.260864653,21.0277081386,68.6058340007,6.87741876998,49.6436858149,57.2536391356,8.1168037776,22.7917231361,17.3917076835,45.7958698545,40.3262563662,111.828459782,46.0285998879,15.0564286266,9.0126157906,293.097389253,76.544264499,4.8974070528,14.9478983603,24.4215869781,21.4938083854,11.3382403133,30.5569331009,10.2252068054,9.4523363019,5.39054434084,12.636451299,70.6206512282,18.296152093,49.2964779476,31.7173173254,28.3918289964,44.0905835919,45.719497423,62.9372433355,57.0405502944,49.4706111747,41.4438808238,24.0771114573,34.6040089271,17.8533714026,57.2682247159,24.9921362434,37.2227888562,32.1718709387,47.0669895428,59.6405113673
BD.BA.PT,13.7516660885,4.2984356473,1.57602855718,2.49287104043,0.0,3.99786449929,3.26091872622,56.7822641004,29.7941836113,62.4940722356,77.1794839236,17.121589082,14.24565906,7.26275900581,13.0677110839,20.5035540083,6.37863460887,269.149620965,31.4255627198,87.2763590056,12.3635442145,59.7203943095,68.4293109314,13.7285157425,31.1106143456,24.5519358051,60.328243883,50.1629648817,135.163534553,54.0860241133,20.7256051099,13.9534557101,349.146990577,96.7306501767,7.2925420808,19.2686698977,34.1276300679,28.8115601461,15.5439093523,39.2441104162,14.5956711863,11.9064069366,8.50992506112,15.546510491,85.7390047447,21.7941331117,58.8906984273,39.4470537674,33.6661985655,57.2675137406,55.5506859495,79.263903948,66.2606670576,58.5218872383,47.9917320918,27.6511930641,39.747106121,20.3242934994,66.7049225135,28.6005540923,42.7685820084,35.7548232628,53.8240089149,66.1371359225
BD.BA.PR,9.46178414042,7.2889193189,1.46164183666,1.26301469162,3.94294272695,0.0,3.16726271949,44.1725905243,23.5659228494,62.8754706047,62.8849833036,17.0620083351,13.2743098557,6.52914677906,12.0121248313,21.4807176861,5.88858270619,184.835961747,19.0038476572,62.5618593312,6.57377855293,42.2662212556,51.6835125729,8.53615269315,20.4633656589,17.2437645202,43.9017818285,37.5011872754,98.0586740012,40.3929709193,12.8418632266,9.74612200679,250.729843233,66.9290000895,1.73565487274,11.7007810788,18.1274220482,16.9367781259,6.05148601437,24.7578416483,8.42141826153,7.44578540909,4.38704944949,7.61474131694,59.1111049006,15.128181843,40.262054958,26.1294216813,22.7658335644,36.9879419083,36.9418753878,53.5502934274,46.7953662908,41.4266010929,34.6788387546,19.9213704585,28.4719760087,14.5960429759,47.4859547877,20.3432565201,33.5277958848,28.6069121549,41.3186735765,52.2059481197
BD.CG.BD,25.9148356221,11.6192375002,7.18912792986,6.89501871466,11.154216136,10.9847650237,0.0,41.5426796384,30.4528652656,20.6648556061,63.8404941165,2.41700787238,9.52163203414,3.30693632226,15.6839322111,19.9883372737,2.00305909969,259.770708926,36.3686202706,73.7321375994,17.7857879989,46.3290552348,49.2391777678,18.1186522878,30.8313627297,25.4947865721,55.0178051522,40.1127183814,102.398632982,37.6152064368,21.7384836761,16.9821386884,261.530504239,82.6345322191,15.5177778864,19.9071011934,42.5941408649,31.5206282936,26.2988172739,38.2692701098,16.8419177933,11.6799436441,11.4324869804,22.4440219267,70.0217165431,17.3065806155,48.2508070953,35.0393322282,28.1343331195,54.5406684915,48.3736368909,69.231676065,49.9605848973,44.5276722981,34.3516400021,19.7841459909,28.8261781973,14.5867180442,49.5148434661,21.0691307732,27.2157648835,20.1952016865,34.1612938218,37.4576273949
BD.CG.BB,99.4756309703,73.6415718279,42.3287298761,31.5247658932,69.1485690311,54.5419879239,14.7899231568,0.0,66.347916859,263.275077268,100.154581891,91.4934571652,39.7488612342,16.1097172314,58.3972268824,106.64330099,18.4470238522,445.258773826,96.618221989,94.2470841259,57.8370619294,110.596363645,46.4050716824,50.5752809131,65.5599472204,46.7960883377,68.304462684,26.9186548941,177.462467938,64.9307904374,58.7125532314,42.3160725502,603.541449517,162.723516864,75.2094749279,68.5618826821,159.247388426,105.96570595,123.220417334,118.638117835,52.3946155606,40.0321417034,39.1695139758,107.978039262,188.587836879,51.4378594488,152.392967554,101.933937476,97.5750565793,146.891902401,156.639372621,167.648598459,163.678252309,123.613683379,100.929898245,64.0028437817,96.0959898172,51.6917676703,151.752279772,74.8667943535,32.5745497008,42.521617245,65.4064748859,93.9357079278
BD.CG.CP,48.4728385265,45.1163938444,28.8249829191,18.5556151297,45.1108569113,36.1777572348,13.479651595,82.4909655362,0.0,219.534558213,60.8596098016,80.4061996502,27.9213347658,16.9209178886,22.3595815271,60.4402486031,18.4800917345,432.872436004,73.4502375136,148.532164338,36.6700135908,147.762518995,125.23558952,26.9552460609,63.2436742318,27.4683764842,71.1059151562,73.1238698323,289.815782533,117.660393415,53.2256448213,15.8044294774,850.039763259,209.914382057,52.5463196325,63.4409818192,128.995663764,93.6472310274,91.2600749096,116.402440371,43.4419380381,38.5578517336,28.8245497306,84.973943793,227.068031426,61.0460370713,172.320989797,110.45151371,105.328980629,150.56410777,167.479718132,195.22765979,194.24085738,156.646709488,130.88675276,79.3137963667,116.360673509,61.3731284421,187.571994037,87.2739330958,83.2435427535,78.7964188952,120.459421638,157.128370321
BD.CG.CT,242.139221883,104.264775008,76.6944324071,68.0431753812,113.046231622,115.320393317,10.9282484234,391.0718193,262.283259666,0.0,537.620099057,77.0848110423,60.5309759996,23.742160639,124.965230056,135.772112002,15.2187597626,2577.93092089,372.070526741,740.991729658,179.674452001,511.756021815,497.781398619,175.590092246,316.462600627,241.685612361,523.492295408,388.419971013,1088.32593923,402.061310096,230.363110696,157.416222847,2887.43358002,873.538117564,167.329028504,222.694358195,467.388274866,346.730188557,290.414189565,423.974749604,179.769436885,131.834606888,120.433092732,255.792474115,781.946092738,197.289439194,553.324391265,390.679030262,327.221599089,591.436008195,551.776218973,751.061481807,583.416811271,504.757010907,395.738679026,231.856101295,339.222252873,173.849374597,572.438419015,250.504429041,274.332571966,211.193931845,367.942185773,411.98138356
BD.CG.CM,131.618479638,100.238889348,63.9848461453,45.0775016715,100.457012802,82.9913713775,24.2926866611,107.048039995,52.318823101,386.844673493,0.0,148.987916242,43.739299687,25.1174719866,60.2118654241,124.619513131,30.0366925879,911.184065942,169.743476543,266.995768395,90.6620850889,270.324484489,195.81807477,73.9930694778,133.370256795,71.3297135357,137.491841235,114.126839501,505.658358144,196.272506033,113.512418498,53.7478311525,1525.74947778,396.593198759,118.520886916,131.29828355,280.880896085,198.192806706,201.813560633,237.069231552,95.2449669466,78.4495380547,66.0938572364,182.754699208,429.007296849,114.916219484,329.374108732,216.754091952,203.64690848,304.636757536,327.291404571,377.820277821,361.986500317,288.489483065,236.976026018,145.075013741,214.444280844,113.402799529,345.57861904,162.598902957,122.777893837,119.68470772,194.464004104,250.610297086
BD.CG.CB,68.0955997416,29.1916521771,17.6071476024,17.6432079964,27.3337190339,27.61801159,1.1280637416,119.942805367,84.7802328567,68.030897996,182.737345842,0.0,28.1642752127,10.6153824647,42.9010378453,55.1168880559,7.11522762306,716.136620244,97.6443714841,206.339418584,46.9685248021,128.462283865,141.070278316,48.5877311163,84.1448578621,70.2109947017,153.765718069,113.836971093,287.941261148,107.201714778,58.4591485735,46.1570452383,729.629595439,228.393585929,39.0769787574,52.6893912828,111.101174357,83.3535031101,66.5440193046,102.425692197,44.7152606021,31.0224465723,30.0254305214,56.6840253648,191.881123451,47.3204804568,130.949311117,94.8220159132,75.6841824888,147.457585901,130.243790986,189.424840845,136.674380146,122.893638524,95.3681055001,54.5977086117,79.2157050207,39.9681839376,136.354388618,57.4859199597,79.7278670521,60.2352559486,98.8880119051,110.564095162
BD.CG.FN,40.1166844707,21.8853011617,16.4435362549,12.6701152965,24.3835528876,23.0374280872,4.76460336633,55.868709425,31.5646536764,57.2762863727,57.5185429064,30.1966220543,0.0,4.03571432602,15.2573497755,18.4534409687,5.12098436261,408.333333056,63.5730010924,118.794485014,31.1799669166,94.7325334648,81.021302129,28.1548136165,53.2476663514,35.5639709705,76.1633995079,58.1840297615,190.743589237,71.3627883871,41.0423979687,23.0441371919,534.023774147,152.164048053,33.6830988034,42.8936051249,89.7267029605,65.6470876197,58.7107790584,80.025205016,32.7825003287,25.5641969674,22.0042704026,52.9538181184,147.170408361,38.1215232251,107.928864619,73.7677744084,65.0968453347,107.953104022,107.322828398,136.196362529,116.009324388,96.6871722409,77.3274060995,46.2540772451,68.0206874127,35.3816223106,112.373867391,50.873102465,45.4656931551,38.1062332,66.7345672055,78.4450593302
BD.CG.KG,27.1925020069,14.9188421715,9.87668554003,8.10059785166,15.2470659162,13.8978838493,2.02960440016,27.7716747195,23.4616728792,27.5541880897,40.5118598244,13.9593640736,4.94983384346,0.0,13.5551558911,18.2087330647,1.23932081752,229.671273671,36.5312472904,62.1405378613,18.8004570511,45.6361305166,38.0254483481,17.6524585482,29.2743665301,21.8085800977,44.0061377472,30.3851101349,91.3990936249,32.4156351119,22.3891398885,15.2672533084,252.960890457,77.5578968933,19.7444213336,22.6533989008,49.5856262109,35.3763851564,33.4331404327,41.8183908422,18.1827315326,13.2907358848,12.642518582,29.2626105887,72.3581031706,18.4897621772,52.9416902417,37.4042849007,32.1108100599,56.5557944906,53.7863013813,69.2735907564,55.108475215,46.0812488298,35.867852644,21.4969881475,31.8173628067,16.5075691683,53.0028251828,23.9808128153,19.0882046205,14.3577590103,28.4059165,30.7331693976
BD.CG.LK,30.3586219986,22.0453323253,18.1358543547,11.6356956814,25.9867116286,24.2202845705,9.11816987095,95.3616013792,29.3674262831,137.380069402,91.9931512223,53.4398149414,17.7262334949,12.8401966587,0.0,23.0720188056,13.2450236418,514.172926968,72.8560677097,168.527117889,32.0043247617,140.342163757,132.091629935,27.1196777258,67.0693830435,39.873723207,99.5408229973,88.0306449757,290.475419229,115.207192964,51.0886744815,20.542097389,808.23803445,213.399761255,37.12780995,55.4143970434,107.903320655,82.3216430225,67.7501264515,105.334321524,39.3809057754,33.7875903216,24.7632491386,64.2675201017,211.361288706,55.4219929986,154.423864308,101.477933549,92.2611555638,142.617826422,149.313694206,188.542936797,172.308248331,143.920962129,118.421051027,70.4518999967,102.779250699,53.5423166644,168.63082628,76.0923556201,82.4106990663,72.5752616899,114.30308612,142.413184844
BD.CG.NO,49.4548565116,20.8280198368,20.5171400074,15.5550741475,28.0790909926,29.8270489274,8.00260692846,119.927004291,54.6676685525,102.789133892,131.117771213,47.2807035653,14.764434502,11.878154851,15.8886753615,0.0,11.6683216555,711.949106045,100.617443201,220.306698457,45.4511765242,169.662239575,161.897346375,41.95574223,90.0638798062,60.5531622092,140.909231879,114.956449718,355.637383626,137.319825796,66.8103196642,35.231851078,970.307476729,270.255760088,45.5144319228,68.5398538612,136.140847749,103.681701821,82.6696767161,131.063125228,51.3897071649,41.3807540362,32.89406662,76.6525313683,256.295626165,66.154946238,184.411457779,124.555526181,109.441817614,180.407292392,180.001703584,235.489858097,201.788585831,171.190087491,138.447589407,81.7925810659,119.340801257,61.7507904482,197.987012205,88.1186644639,96.1542101458,80.9058117758,132.274216052,158.857466086
BD.CG.PC,13.5063482743,6.84497693981,4.47698877195,3.8647812223,6.91008884769,6.4680636838,0.634381616018,16.4101187562,13.2224045976,9.11418633519,24.999402374,4.8282533277,3.24111854781,0.639521290168,7.21534067405,9.23018491081,0.0,121.026830181,18.3565669691,33.1628708876,9.30031349307,22.5762606555,20.7763846436,9.01181535302,14.9678736856,11.7111043005,24.2308137631,16.9951965305,46.9989259509,16.7396101257,11.0970022708,8.05328169135,125.6057229,39.4738768086,9.16626017158,10.8038927898,23.5920703398,16.9926225642,15.5032294978,20.1921393268,8.87754512765,6.32494177483,6.1393587165,13.4343876746,35.2915892967,8.88574511044,25.2594008317,18.1270479012,15.1304415907,27.8286243155,25.6464342731,34.3904550496,26.0656074052,22.3235104585,17.2097324284,10.1688458506,14.990183347,7.70393465292,25.2995110883,11.1981931273,10.6997073092,7.73385255197,14.6686388619,15.5390471873
BD.DA.DH,466.482379619,428.390074027,219.573879485,151.201751809,375.373720805,261.375072228,105.915907445,509.931789225,398.731400166,1987.57764587,976.332664982,625.62100101,332.713548582,152.578073564,360.601472093,725.045303991,155.810185627,0.0,245.679600681,355.563775412,203.47371805,565.19347006,565.509377549,167.529218781,110.711100006,123.351467694,250.074968328,305.779978941,1069.61412873,519.17575381,167.280063975,162.146880421,3383.2194051,579.478414501,350.652599859,270.766899664,625.550730702,394.118535218,559.671295998,448.488907804,172.166301628,163.668331637,140.188425219,499.394144037,867.467036881,253.065375168,724.995950577,416.515837343,465.476860438,495.258166877,696.222711766,628.221308655,872.191238291,651.914896064,586.312194445,365.867507653,537.786188291,291.414152441,828.230208544,409.886031724,475.311401346,481.635077421,613.994770931,900.583570818
BD.DA.FR,53.6438015219,55.1572049591,25.1699858816,16.5225291246,45.1562547445,27.6875159124,15.2778624573,114.004869182,69.7073332873,295.558092969,187.391356298,87.8875604061,53.3694988789,25.0043003889,52.6439872635,105.573332564,24.3483988803,253.124309697,0.0,116.759991022,14.1334956851,96.0548237675,125.453746389,15.9003523913,21.0915951209,29.9938111915,85.2199971187,83.1359204195,218.701918967,101.123555331,12.9800021223,23.0662212293,591.952280572,119.217777995,35.7123619023,26.6350080905,51.7704777896,34.024908679,55.1077783233,48.0867709201,10.7218586707,17.4995668135,9.08855196206,50.7052573599,131.646863417,37.0488911314,100.008499751,54.3899355478,60.646102134,59.14076961,88.8587105805,98.1167173835,126.794598847,102.187901797,92.4296995642,55.3151738988,79.6419505347,42.3986661059,125.417113874,58.5865368072,93.400796725,87.0798860887,113.966277617,158.327863335
BD.DA.GZ,560.460264677,459.172290802,240.117347026,175.129717371,407.423133267,296.11902674,100.625212005,361.282141929,457.952028094,1912.25216087,957.579969642,603.360132732,323.989475997,138.178167242,395.609812288,750.970485468,142.904293729,1190.13569405,379.322204539,0.0,271.786866472,425.951905063,315.089474286,242.069342071,190.717414758,211.891435453,297.023736239,169.961782487,624.658588321,330.772050198,214.422475741,224.579826751,2448.27575426,417.548402157,396.948155811,293.414685263,726.357061859,449.347821825,630.398269842,474.614251389,215.968318449,170.936705084,177.005182953,548.304184311,733.310577583,217.47342758,651.53923109,396.838428199,433.834065352,525.43260422,660.816345423,557.300615956,750.471258604,527.380350906,470.748265888,305.009623515,456.098498331,250.96914176,689.114203866,357.670888874,331.580563622,366.061019272,429.564116363,685.177644078
BD.DA.GG,7.32486047876,9.38742249625,4.01048794009,2.23722499214,7.35491138593,3.96512725598,3.09320347085,28.2533656125,14.4077426374,59.0885758175,41.4363766119,17.5019614167,10.8366655073,5.32743575787,9.57395372257,19.7435702896,5.1071209086,86.7905991696,5.85125732255,34.6348938169,0.0,26.7088296119,32.8162641364,2.39056419817,9.18026393908,7.95929308649,23.2657076725,22.1571526195,60.7310260955,26.5006230603,5.69111158543,4.40946035521,161.295888788,37.4275037856,5.21764876454,7.04318621046,10.6051412936,9.21821087563,8.62704364846,14.1785911274,3.50543990928,4.65291116955,1.42461403906,8.88095338694,37.0533264597,9.96302767531,26.6841128032,15.7722154169,15.6319820082,19.7391536366,23.9610775629,30.5380350775,32.5662536837,27.3741974393,23.8818947283,14.0491099723,20.1695678514,10.5656304676,32.5741693746,14.6534501614,22.9530380158,20.7303958273,28.5280616221,38.0343712457
BD.DA.JM,114.016887644,84.4858623968,41.0674537243,32.645203011,71.8171700054,51.535517891,16.2877083469,109.213412392,117.360059254,340.213323831,249.754093382,96.7668499411,66.5564781191,26.141457048,84.8676127336,148.983069833,25.0611920768,487.340678839,80.3877640666,109.727913642,53.9915779433,0.0,84.085926626,55.3616673236,49.2752112853,66.7900265558,128.199531051,82.603545416,75.9795272562,42.8776166622,36.4950832126,56.1295025946,66.3792993646,65.9492111768,66.8146342212,37.343148968,111.303419589,63.4653084756,101.575906261,55.9423734439,35.7065545897,19.8655851911,31.154128591,83.3229641402,32.9637125448,11.6379976069,45.0211824826,34.1879399081,36.65854597,65.6937094508,56.7236145665,49.8594953351,48.9839029044,19.4334869011,25.7931619046,19.9336331318,31.0514176635,19.0331610278,38.101437363,27.1910931787,66.3882217935,61.3711854374,60.1039140098,98.3581267036
BD.DA.KS,118.235983937,86.9904478451,47.1304701702,36.0534266145,78.8017538759,60.3466741969,16.5769805599,43.8822283295,95.2515155021,316.894802132,173.247949705,101.759410833,54.5102903684,20.8585164367,76.492210743,136.138057502,22.0855280465,466.942533314,100.54083797,77.7281888217,63.5255446423,80.5214172616,0.0,58.5144924989,62.9730737176,58.437051633,91.0322517048,35.5987053155,100.671742622,33.0556412074,56.2106349708,52.8631771383,418.691009387,124.773414879,81.5260324647,64.8825288484,160.597750028,102.431217343,130.425608878,108.476822968,52.1145677305,37.1223108369,40.9153322993,111.909603118,150.474489902,41.88237298,128.610368658,87.7032731561,85.3575335567,130.919252424,136.796479376,137.045619347,135.352603302,95.6920712813,78.1852150043,51.7753554574,79.0124876843,43.3927427811,121.437350652,63.3485106461,26.2020123991,39.077212056,41.3564758097,77.2084901322
BD.DA.MD,14.4814754841,20.3029013053,10.054424331,5.58604030014,17.277976111,10.8927882131,6.6664725151,52.2681459285,22.4059311303,122.166470083,71.545436434,38.3037457862,20.701770982,10.5825380631,17.1633478471,38.5573159296,10.4694932522,151.178403171,13.9264742762,65.2619443581,5.05749236648,57.939243901,63.949773264,0.0,18.4571955396,11.0604565892,38.4679263249,40.4342339839,124.658758559,54.2692905641,13.9866139388,4.69597954269,345.903437272,78.0524580539,15.2208906788,18.7302781615,33.4246347411,25.7028502395,25.9886577017,35.5130168142,10.3624261118,11.9412838518,5.96295178731,25.5114991461,83.2924627201,22.6714088432,62.0483598855,37.1038518528,37.2231990313,46.5425257155,57.2909457461,67.7967168106,74.2304040129,60.8052135925,52.7618158852,31.4982446274,45.5932792743,24.0317473183,73.1226526322,33.5917995063,45.3013862264,41.909340134,58.4636416164,78.4707679351
BD.DA.MK,66.9116083276,60.7832800335,29.3492241706,20.6203575974,51.4728108243,34.3284317616,14.9129285628,89.0712200213,69.1093492334,289.450580936,169.531301207,87.2051678889,51.47015031,23.0713049387,55.8009773737,108.809308828,22.8598565363,131.337991572,24.2853223354,67.5943792907,25.5323040125,67.7941424736,90.4753917964,24.264186068,0.0,27.4685057446,62.9682269343,58.9101310987,146.174483164,73.7734857223,12.8452104699,27.0151601475,423.541753662,64.2195379273,44.8332350149,28.0908025308,69.2831817179,40.0251934549,69.3199666306,43.922284825,16.7464984708,17.1489843911,15.8077093387,60.9086191986,96.68727971,29.0702734139,81.6861049785,42.687330387,52.6818957339,43.1870976186,75.5476378291,62.1475915204,104.06686384,77.8473330324,72.804131027,45.0334804367,65.5904603849,35.6715383848,99.9992119313,49.5491593829,73.574825425,71.6301744658,88.5012498896,129.602822065
BD.DA.MU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD.DA.NY,284.347784224,251.406702639,138.390711077,95.4019225088,229.827378415,169.578515259,61.2752737023,213.677929683,178.911074086,1102.4886046,402.42005685,366.932300935,169.516883712,79.8563929006,190.691135031,391.982455866,85.2105116129,683.095162097,225.937200669,242.394729297,148.991978893,406.127030138,301.149847881,116.442245581,144.988396479,64.2026612421,0.0,120.036829527,715.847590813,316.935151906,153.826062596,92.7708712191,2342.52780031,490.738959236,233.126463239,208.989049508,468.402222396,310.467613849,381.889996563,358.90558629,142.361818457,125.183327782,106.975442336,342.806588905,648.95249091,182.985682096,529.095300626,325.938722308,336.647326347,425.614066939,520.717838756,519.01239071,607.333028805,459.967596168,397.183109279,248.191086351,367.155073543,197.6993412,573.601205214,281.06598717,248.482204659,262.495375146,356.944806723,514.396606739
BD.DA.NS,110.875962864,87.7438082989,48.4094771731,35.3327839529,80.3754494305,60.9246209639,18.7898464239,35.4179222013,77.3837544431,344.052330204,140.491360387,114.253336745,54.4665131609,23.1908350753,70.9287485798,134.499187817,25.1368296147,351.300825683,92.7030610646,58.3367767527,59.6787485715,110.060956766,49.5314114024,51.4778207839,57.0506909323,42.885074284,50.4863127338,0.0,166.486653982,70.2306970651,56.0569771783,44.0310444198,611.098315033,141.653798336,83.1466093677,70.295796553,166.104603158,107.778618412,134.744421998,118.77235616,52.2515285919,41.1309094297,40.2843586614,118.177963236,188.584605524,53.1416304638,157.976209838,101.615305088,102.624971472,141.096469644,161.144267115,158.130595408,174.832655799,128.200108017,108.584332637,69.5176893432,104.184497,56.5815674477,161.487937025,81.3560889964,51.2279720791,61.9630218799,81.1027865452,124.804473788
BD.DA.MM,361.0406423,270.232935109,137.716589138,106.822811389,236.113851818,173.682292825,52.2946190904,254.564565323,334.375440194,1051.00223971,678.641988575,315.07298846,194.669286201,76.0534939534,255.16406368,453.644275372,75.7868667965,1339.73518805,265.876325677,233.752130041,178.335616133,110.370470015,152.712924949,173.027622498,154.334917931,188.456539513,328.247490014,181.51024131,0.0,72.2934109795,132.993615643,167.465304293,531.942624528,201.865276081,229.516636367,152.365200575,411.089868506,246.878259768,357.541952804,240.281947507,129.987774608,84.837015869,108.725917484,300.697391695,260.005893309,78.4544130403,256.80954198,175.2592837,182.747866696,276.067150122,286.23921311,243.351122626,273.827561896,165.117987752,147.709765677,105.326627315,163.149787706,93.3956205519,233.24530662,135.805946192,152.843059867,160.535958389,142.325206844,269.650223836
BD.DA.NK,57.8174023601,41.3371346306,21.5548248235,17.0267233546,36.5879972961,27.7055629695,7.43905808383,36.0689731724,52.5695537006,150.358712966,102.008100111,45.4255983941,28.2040159697,10.445361421,39.1905513062,67.8317352202,10.4530496493,251.824447822,47.6070268527,47.9328576783,30.1352783599,24.1200718482,19.4180426203,29.1701351999,30.1636982268,32.2375754492,56.2785515585,29.6510681523,27.9956381316,0.0,24.8574389737,27.6303752019,110.098858049,51.3085298466,36.8906650666,26.7382128502,69.9100367179,43.4539443379,57.985256188,43.924846465,23.0830862102,14.9269938769,18.5926775633,48.6952982376,51.4117258988,14.0966715886,45.4560201798,33.2292309271,31.2561807548,53.7329897214,51.0602691414,52.5510282394,44.9408670175,29.5000898158,22.9689497669,16.3051710325,25.6237598434,14.4398192313,38.3340591845,21.4702439096,16.556201155,17.6664112091,10.9069491951,28.1330612746
BD.DA.RB,58.4175188248,52.3480285444,23.4208344395,16.8775003342,42.4857843471,26.6914435835,13.0276651636,98.8318434887,72.062241323,261.05504516,178.772786093,75.064440311,49.1535295311,21.8619645998,52.6634435058,100.006003755,20.998399284,245.872815512,18.5172433208,94.1580949273,19.6109694784,62.2107100736,100.060160589,22.7813641228,15.9150624909,34.3724837619,82.7723461383,71.7176217718,156.064917959,75.3250141917,0.0,27.8144080501,398.642125473,75.7624856542,33.5254181662,14.6703671866,39.7863927801,18.7014293426,49.3446105617,22.236126778,6.79823445043,9.63373785611,9.7381312752,42.4353040454,78.850739365,23.0204271146,60.8020433243,28.6207617021,37.4644104549,23.187929155,51.2065968605,53.0920664225,83.0548351406,66.1954809774,62.7052507631,37.472615309,53.5635224874,28.8064359515,82.7887518115,39.2802323286,75.7687630969,70.1632968028,87.5091827193,124.132226966
